pmid	title_e	journal
33110780	Use of ultrasonography in COVID-19: Probing for success.	J Family Med Prim Care
33110777	Coronavirus disease 2019 (COVID-19): Insights into the recent trends and the role of the primary care in diabetic patients.	J Family Med Prim Care
33110745	"Ocular manifestation, comorbidities, and detection of severe acute respiratory syndrome-coronavirus 2 from conjunctiva in coronavirus disease 2019: A systematic review and meta-analysis."	Taiwan J Ophthalmol
33110677	Coronavirus-2019 Disease (COVID-19) in Children.	Medeni Med J
33110595	COVID-19 mortality among pregnant women in Mexico: A retrospective cohort study.	J Glob Health
33110593	Early prediction and identification for severe patients during the pandemic of COVID-19: A severe COVID-19 risk model constructed by multivariate logistic regression analysis.	J Glob Health
33110589	"Early epidemiological indicators, outcomes, and interventions of COVID-19 pandemic: A systematic review."	J Glob Health
33110587	SARS-CoV-2-related pneumonia cases in pneumonia picture in Russia in March-May 2020: Secondary bacterial pneumonia and viral co-infections.	J Glob Health
33110586	Effects of underlying morbidities on the occurrence of deaths in COVID-19 patients: A systematic review and meta-analysis.	J Glob Health
33110298	How Reliable are Test Numbers for Revealing the COVID-19 Ground Truth and Applying Interventions?	J Indian Inst Sci
33110186	COVID-19 in hematopoietic cell transplant recipients.	Bone Marrow Transplant
33110074	Early expansion of myeloid-derived suppressor cells inhibits SARS-CoV-2 specific T-cell response and may predict fatal COVID-19 outcome.	Cell Death Dis
33110070	"Disease burden and clinical severity of the first pandemic wave of COVID-19 in Wuhan, China."	Nat Commun
33109808	Cardiothoracic surgery during COVID-19: Our experience with different strategies.	Ann Card Anaesth
33109794	Covid 19 and its cardiovascular effects.	Ann Card Anaesth
33109676	Hospitalised COVID-19 patients of the Mount Sinai Health System: a retrospective observational study using the electronic medical records.	BMJ Open
33109350	COVID-19: looking beyond the peak. Challenges and tips for radiologists in follow-up of a novel patient cohort.	Clin Radiol
33109234	Exploiting an early warning Nomogram for predicting the risk of ICU admission in patients with COVID-19: a multi-center study in China.	Scand J Trauma Resusc Emerg Med
33109136	A survival analysis of COVID-19 in the Mexican population.	BMC Public Health
33108976	"Lack of Serologic Evidence of Infection Among Health Care Personnel and Other Contacts of First 2 Confirmed Patients With COVID-19 in Illinois, 2020."	Public Health Rep
33108437	Facing COVID-19: Early Recognition and Triage Tool for Medical Treatment Facilities With Limited Resources.	Mil Med
33108384	A comparison of health care worker-collected foam and polyester nasal swabs in convalescent COVID-19 patients.	PLoS One
33108380	Evaluation of SARS-CoV-2 IgG antibody response in PCR positive patients: Comparison of nine tests in relation to clinical data.	PLoS One
33108354	Inflammatory syndromes associated with SARS-CoV-2 infection: dysregulation of the immune response across the age spectrum.	J Clin Invest
33108316	An Easy-to-Use Machine Learning Model to Predict the Prognosis of Patients With COVID-19: Retrospective Cohort Study.	J Med Internet Res
33108303	A Deep Learning Prognosis Model Help Alert for COVID-19 Patients at High-Risk of Death: A Multi-Center Study.	IEEE J Biomed Health Inform
33108255	Shorter incubation period is associated with severe disease progression in patients with COVID-19.	Virulence
33107909	Cardiovascular comorbidities as predictors for severe COVID-19 infection or death.	Eur Heart J Qual Care Clin Outcomes
33107620	The positive rate of saliva for the detection of 2019-nCoV and possible factors related to the sensitivity results.	J Med Virol
33107617	"Fungemia in COVID-19 ICU patients, a single medical center experience."	J Med Virol
33107614	Comparing two sample pooling strategies for SARS-CoV-2 RNA detection for efficient screening of COVID-19.	J Med Virol
33107604	Comparison of VEGF-A values between pregnant women with COVID-19 and healthy pregnancies and its association with composite adverse outcomes.	J Med Virol
33107601	Unexpected high frequency of unspecific reactivities by testing pre-epidemic blood specimens from Europe and Africa with SARS-CoV-2 IgG-IgM antibody rapid tests points to IgM as the Achilles heel.	J Med Virol
33107576	Adrenal Insufficiency at the Time of COVID-19: A Retrospective Study in Patients Referring to a Tertiary Center.	J Clin Endocrinol Metab
33107558	Laboratory Biomarkers in the Management of Patients With COVID-19.	Am J Clin Pathol
33107304	Molecular Dynamics Reveals a DNA-Induced Dynamic Switch Triggering Activation of CRISPR-Cas12a.	J Chem Inf Model
33107292	[Evaluation of SARS-CoV-2 PCR Positive Cases in the Pediatric Emergency Department].	Mikrobiyol Bul
33107286	[Evaluation of Patients Diagnosed with COVID-19 in Terms of Risk Factors].	Mikrobiyol Bul
33107280	Clinical features and physiotherapy management for Covid-19 in children.	Minerva Pediatr
33107232	Trend of Olfactory and Gustatory Dysfunction in COVID-19 Patients in a Quarantine Facility.	J Korean Med Sci
33107200	Home collection of nasal swabs for detection of influenza in the Household Influenza Vaccine Evaluation Study.	Influenza Other Respir Viruses
33107116	Analytical performance evaluation of five RT-PCR kits for severe acute respiratory syndrome coronavirus 2.	J Clin Lab Anal
33107038	COVID-19: An overview for dermatologists.	Int J Dermatol
33107007	Derivation and Internal Validation of a Model to Predict the Probability of Severe Acute Respiratory Syndrome Coronavirus-2 Infection in Community People.	J Gen Intern Med
33106939	Clinical manifestations and pathogen characteristics in children admitted for suspected COVID-19.	Front Med
33106788	COVID-19 in Patients Undergoing Hemodialysis: Prevalence and Asymptomatic Screening During a Period of High Community Prevalence in a Large Paris Center.	Kidney Med
33106783	Pediatric Inflammatory Multisystem Syndrome Temporally Associated with SARS-CoV-2: a New Challenge amid the Pandemic.	SN Compr Clin Med
33106674	Longitudinal observation and decline of neutralizing antibody responses in the three months following SARS-CoV-2 infection in humans.	Nat Microbiol
33106497	Title: Cytokine release syndrome is not usually caused by secondary hemophagocytic lymphohistiocytosis in a cohort of 19 critically ill COVID-19 patients.	Sci Rep
33106469	Prognosis and Treatment of Liver Transplant Recipients in the COVID-19 Era: A Literature Review.	Ann Transplant
33106442	Comparison of clinical characteristics of COVID-19 between elderly patients and young patients: a study based on a 28-day follow-up.	Aging (Albany NY)
33106441	COVID-19 pandemic and STEMI: pathway activation and outcomes from the pan-London heart attack group.	Open Heart
33106364	"Comparison of the Clinical Performances of the Abbott Alinity IgG, Abbott Architect IgM, and Roche Elecsys Total SARS-CoV-2 Antibody Assays."	J Clin Microbiol
33106328	Fifteen-minute consultation: Does this child have COVID-19 (and does it matter)?	Arch Dis Child Educ Pract Ed
33106109	Ischemic Stroke Occurs Less Frequently in Patients With COVID-19: A Multicenter Cross-Sectional Study.	Stroke
33105634	"Pediatric Inflammatory Multisystem Syndrome (PIMS) Did Occur in Poland during Months with Low COVID-19 Prevalence, Preliminary Results of a Nationwide Register."	J Clin Med
33105485	Risk Factors for testing positive for SARS-CoV-2 in a national US healthcare system.	Clin Infect Dis
33105341	Global Reports of Intussusception in Infants With SARS-CoV-2 Infection.	Pediatr Infect Dis J
33105340	COVID-19 Gastrointestinal Manifestations Are Independent Predictors of PICU Admission in Hospitalized Pediatric Patients.	Pediatr Infect Dis J
33105339	Newborn Dried Blood Spots for Serologic Surveys of COVID-19.	Pediatr Infect Dis J
33105150	"Improving Survival of Critical Care Patients With Coronavirus Disease 2019 in England: A National Cohort Study, March to June 2020."	Crit Care Med
33105136	Prolonged Intermittent Renal Replacement Therapy for Acute Kidney Injury in COVID-19 Patients with Acute Respiratory Distress Syndrome.	Blood Purif
33104899	Sensitive detection and quantification of SARS-CoV-2 by multiplex droplet digital RT-PCR.	Eur J Clin Microbiol Infect Dis
33104780	"Thirty-day readmission rate of COVID-19 patients discharged from a tertiary care university hospital in Turkey: an observational, single-center study."	Int J Qual Health Care
33104776	Repeated Coronavirus Disease 2019 Molecular Testing: Correlation of Severe Acute Respiratory Syndrome Coronavirus 2 Culture With Molecular Assays and Cycle Thresholds.	Clin Infect Dis
33104715	Cancer inpatients with COVID-19: A report from the Brazilian National Cancer Institute.	PLoS One
33104521	Short telomeres increase the risk of severe COVID-19.	Aging (Albany NY)
33104301	Clinical stability and in-hospital mortality prediction in COVID-19 patients presenting to the Emergency Department.	Minerva Med
33104186	COVID-19-Lessons Learned and Questions Remaining.	Clin Infect Dis
33104179	Neutralizing Antibody Responses in COVID-19 Convalescent Sera.	J Infect Dis
33104154	"Coronavirus Disease 2019 and the Athletic Heart: Emerging Perspectives on Pathology, Risks, and Return to Play."	JAMA Cardiol
33103720	Clinical Characteristics and Risk Factors for Mortality in Very Old Patients Hospitalized With COVID-19 in Spain.	J Gerontol A Biol Sci Med Sci
33103716	Clinical impact of COVID-19 on people with substance use disorders.	J Public Health (Oxf)
33103659	COVID-19 in Neonates: A Call for Standardized Testing.	Indian Pediatr
33103610	Stroke in COVID-19: A systematic review and meta-analysis.	Int J Stroke
33103530	Few bacterial co-infections but frequent empiric antibiotic use in the early phase of hospitalized patients with COVID-19: results from a multicentre retrospective cohort study in The Netherlands.	Infect Dis (Lond)
33103442	"Correlating arterial blood gas, acid-base and blood pressure abnormalities with outcomes in COVID-19 intensive care patients."	Ann Clin Biochem
33103387	[PHYSIOLOGICAL GENDER DIFFERENCES AND THEIR EFFECT ON COVID-19 CAUSED MORBIDITY].	Harefuah
33103196	"COVID-19 Serial Testing among Hospitalized Patients in a Midwest Tertiary Medical Center, July-September 2020."	Clin Infect Dis
33103182	SARS-CoV-2 infection fatality rate among elderly retired Danish blood donors - A cross-sectional study.	Clin Infect Dis
33103132	Interference between rhinovirus and influenza A virus: a clinical data analysis and experimental infection study.	Lancet Microbe
33103048	Not all that glitters is COVID! Differential diagnosis of FDG-avid interstitial lung disease in low-prevalence regions.	Eur J Hybrid Imaging
33102879	Time-related changes in sex distribution of COVID-19 incidence proportion in Italy.	Heliyon
33102686	Ensemble learning model for diagnosing COVID-19 from routine blood tests.	Inform Med Unlocked
33102545	"COVID-19 in Human, Animal, and Environment: A Review."	Front Vet Sci
33102532	"Cardiovascular Changes in Patients With COVID-19 From Wuhan, China."	Front Cardiovasc Med
33102507	A COVID-19 Outbreak in a Rheumatology Department Upon the Early Days of the Pandemic.	Front Med (Lausanne)
33102499	Association of Peripheral Lymphocyte and the Subset Levels With the Progression and Mortality of COVID-19: A Systematic Review and Meta-Analysis.	Front Med (Lausanne)
33102426	Individual-Level Fatality Prediction of COVID-19 Patients Using AI Methods.	Front Public Health
33102270	Novel coronavirus- A comprehensive review.	J Family Med Prim Care
33102170	COVID-19 rapid diagnostic test could contain transmission in low- and middle-income countries.	Afr J Lab Med
33101882	"Characteristics and evaluation of the effectiveness of monitoring and control measures for the first 69 Patients with COVID-19 from 18 January 2020 to 2 March in Wuxi, China."	Sustain Cities Soc
33101757	"Ultrasonic Characteristics and Severity Assessment of Lung Ultrasound in COVID-19 Pneumonia in Wuhan, China: A Retrospective, Observational Study."	Engineering (Beijing)
33101695	Clinical and epidemiological features of COVID-19 deaths in Nepal.	New Microbes New Infect
33101694	Biochemical parameters and pathogenesis of SARS-CoV-2 infection in vital organs: COVID-19 outbreak in Iran.	New Microbes New Infect
33101672	The intersection of viral illnesses: A seasonal influenza epidemic amidst the COVID-19 pandemic.	Ann Med Surg (Lond)
33101547	Predictors of mortality in patients with COVID-19-a systematic review.	Eur J Integr Med
33101484	COVID-19 and diabetes mellitus: Unraveling the hypotheses that worsen the prognosis (Review).	Exp Ther Med
33101314	"Inflammation, Thrombosis, and Destruction: The Three-Headed Cerberus of Trauma- and SARS-CoV-2-Induced ARDS."	Front Immunol
33101164	Acute Ischemic Stroke in COVID-19: A Case-Based Systematic Review.	Front Neurol
33100897	A topic-based hierarchical publish/subscribe messaging middleware for COVID-19 detection in X-ray image and its metadata.	Soft comput
33100781	"The early mortality rate of people infected with coronavirus (COVID-2019) in Wuhan, China: Review of three retrospective studies."	J Pharm Bioallied Sci
33100739	The Role of the Computed Tomography (CT) Thorax in the Diagnosis of COVID-19 for Patients Presenting with Acute Surgical Emergencies. A Single Institute Experience.	Indian J Surg
33100649	Development of a preoperative Early Warning Scoring System to identify highly suspect COVID-19 patients.	J Anaesthesiol Clin Pharmacol
33100642	Respiratory and cardiovascular effects of COVID-19 infection and their management.	J Anaesthesiol Clin Pharmacol
33100614	Pooling Samples to Increase SARS-CoV-2 Testing.	J Indian Inst Sci
33100531	The dynamic treatment of SARS-CoV-2 disease.	Proc (Bayl Univ Med Cent)
33100482	CGNet: A graph-knowledge embedded convolutional neural network for detection of pneumonia.	Inf Process Manag
33100477	Estimation of Covid-19 prevalence from serology tests: A partial identification approach.	J Econom
33100439	Analytical insights of COVID-19 pandemic.	Trends Analyt Chem
33100403	MetaCOVID: A Siamese neural network framework with contrastive loss for n-shot diagnosis of COVID-19 patients.	Pattern Recognit
33100292	The development of a quarantine strategy is an important path to a normalized response to COVID-19.	Biosci Trends
33100275	Subgroup comparison of COVID-19 case and mortality with associated factors in Mississippi: findings from analysis of the first four months of public data.	J Biomed Res
33100245	"Coronavirus disease 2019 (COVID-19) in long-term care facilities: A review of epidemiology, clinical presentations, and containment interventions."	Infect Control Hosp Epidemiol
33099990	Are Patients with Asthma and Chronic Obstructive Pulmonary Disease Preferred Targets of COVID-19?	Tuberc Respir Dis (Seoul)
33099897	Severe acute respiratory syndrome coronavirus-2 infection and the gut-liver axis.	J Dig Dis
33099889	"Neutrophil-to-lymphocyte ratio, a critical predictor for assessment of disease severity in patients with COVID-19."	Int J Lab Hematol
33099858	High prevalence of Afro-Caribbean ethnicity and hypoglycaemia in patients with diabetes and end stage renal disease hospitalized with COVID-19.	Nephrology (Carlton)
33099284	Venous Thromboembolism in COVID-19.	Thromb Haemost
33099260	Brief comparative evaluation of six open one-step RT-qPCR mastermixes for the detection of SARS-CoV-2 RNA using a Taqman probe.	J Clin Virol
33099250	Correlates of death among SARS-CoV-2 positive veterans: The contribution of lifetime tobacco use.	Addict Behav
33099241	A novel rapid detection for SARS-CoV-2 spike 1 antigens using human angiotensin converting enzyme 2 (ACE2).	Biosens Bioelectron
33099229	Transcutaneous laryngeal ultrasonography: A promising tool for otolaryngologists during COVID-19.	Am J Otolaryngol
33099028	Association of liver steatosis and fibrosis with clinical outcomes in patients with SARS-CoV-2 infection (COVID-19).	Ann Hepatol
33098994	Seroconversion in patients with cancer and oncology health care workers infected by SARS-CoV-2.	Ann Oncol
33098956	Low impact of SARS-CoV-2 infection among paediatric acute respiratory disease hospitalizations.	J Infect
33098952	Cardiac injury prediction and lymphocyte immunity and inflammation analysis in hospitalized patients with coronavirus disease 2019 (COVID-19).	Int J Cardiol
33098813	Immunity and coagulation and fibrinolytic processes may reduce the risk of severe illness in pregnant women with coronavirus disease 2019.	Am J Obstet Gynecol
33098701	Alopecia and grey hair are associated with COVID-19 Severity.	Exp Dermatol
33098645	QTc interval prolongation and life-threatening arrhythmias during hospitalization in patients with COVID-19. Results from a multi-center prospective registry.	Clin Infect Dis
33098643	CoVA: An Acuity Score for Outpatient Screening that Predicts Coronavirus Disease 2019 Prognosis.	J Infect Dis
33098568	"Assessing risk factors for severe forms of COVID-19 in a pregnant population: A clinical series from Lombardy, Italy."	Int J Gynaecol Obstet
33098540	COVID-19 associated coagulopathy in critically ill patients: A hypercoagulable state demonstrated by parameters of haemostasis and clot waveform analysis.	J Thromb Thrombolysis
33098532	"Older age groups and country-specific case fatality rates of COVID-19 in Europe, USA and Canada."	Infection
33098478	"Multivariate analysis of CT imaging, laboratory, and demographical features for prediction of acute kidney injury in COVID-19 patients: a Bi-centric analysis."	Abdom Radiol (NY)
33098468	COVID-19 in Parkinson's disease: what holds the key?	J Neurol
33098427	Rapid and Extraction-Free Detection of SARS-CoV-2 from Saliva by Colorimetric Reverse-Transcription Loop-Mediated Isothermal Amplification.	Clin Chem
33098417	Correlation of SARS-CoV-2 Neutralizing Antibodies to an Automated Chemiluminescent Serological Immunoassay.	J Appl Lab Med
33098412	Cell-based culture of SARS-CoV-2 informs infectivity and safe de-isolation assessments during COVID-19.	Clin Infect Dis
33098401	Severe Acute Respiratory Distress Syndrome Secondary to Coronavirus 2 (SARS-CoV-2).	Int J Occup Environ Med
33098359	Proteomic characteristics of bronchoalveolar lavage fluid in critical COVID-19 patients.	FEBS J
33098286	A Sensitive Reverse Transcription Loop-Mediated Isothermal Amplification Assay for Direct Visual Detection of SARS-CoV-2.	Am J Trop Med Hyg
33098230	Genetic insight into COVID-19-related liver injury.	Liver Int
33098200	COVID-19 in transplant recipients: The Spanish experience.	Am J Transplant
33098147	Neuroinvasive potential of SARS-CoV2 with neuroradiological and neuropathological findings: is the brain a target or a victim?	APMIS
33097933	Electrocardiographic findings at presentation and clinical outcome in patients with SARS-CoV-2 infection.	Europace
33097885	Non-infectious status indicated by detectable IgG antibody to SARS-CoV-2.	Br Dent J
33097604	Use of exhaled breath condensate (EBC) in the diagnosis of SARS-COV-2 (COVID-19).	Thorax
33097559	"Type 2 Diabetes and COVID-19-Related Mortality in the Critical Care Setting: A National Cohort Study in England, March-July 2020."	Diabetes Care
33097297	Predictive value of initial CT scan for various adverse outcomes in patients with COVID-19 pneumonia.	Heart Lung
33097263	No SARS-CoV-2 detected in air samples (pollen and particulate matter) in Leipzig during the first spread.	Sci Total Environ
33097047	"Clinical features and efficacy of antiviral drug, Arbidol in 220 nonemergency COVID-19 patients from East-West-Lake Shelter Hospital in Wuhan: a retrospective case series."	Virol J
33096742	"Rapid Antibody-Based COVID-19 Mass Surveillance: Relevance, Challenges, and Prospects in a Pandemic and Post-Pandemic World."	J Clin Med
33096349	Microcirculation alterations in severe COVID-19 pneumonia.	J Crit Care
33096290	"Factors associated with clinical outcomes in patients with Coronavirus Disease 2019 in Guangzhou, China."	J Clin Virol
33096207	Serum pooling for rapid expansion of anti-SARS-CoV-2 antibody testing capacity.	Transfus Clin Biol
33096185	"Impact of obesity, fasting plasma glucose level, blood pressure, and renal function on the severity of COVID-19: A matter of sexual dimorphism?"	Diabetes Res Clin Pract
33096033	"The N gene of SARS-CoV-2 was the main positive component in repositive samples from a cohort of COVID-19 patients in Wuhan, China."	Clin Chim Acta
33096026	Large-Scale Multi-omic Analysis of COVID-19 Severity.	Cell Syst
33095982	Clinical Characteristics and Predictors of 28-Day Mortality in 352 Critically Ill Patients with COVID-19: A Retrospective Study.	J Epidemiol Glob Health
33095853	Outcomes of COVID-19 related hospitalization among people with HIV in the ISARIC WHO Clinical Characterization Protocol (UK): a prospective observational study.	Clin Infect Dis
33095841	Sociodemographic features and mortality of individuals on haemodialysis treatment who test positive for SARS-CoV-2: A UK Renal Registry data analysis.	PLoS One
33095835	Prevalence of underlying diseases in died cases of COVID-19: A systematic review and meta-analysis.	PLoS One
33095680	Chest CT in COVID-19: What the Radiologist Needs to Know.	Radiographics
33095459	Chronic COVID syndrome: Need for an appropriate medical terminology for long-COVID and COVID long-haulers.	J Med Virol
33095432	Tinnitus and equilibrium disorders in COVID-19 patients: preliminary results.	Eur Arch Otorhinolaryngol
33095209	"The utilization of rapid serological tests in COVID-19 diagnostics - a high risk of false-negative results in outpatient care, with particular emphasis on dental treatment."	Med Pr
33094833	"SARS-CoV-2 Presence in the Saliva, Tears, and Cerumen of COVID-19 Patients."	Laryngoscope
33094717	"SARS-CoV-2 antibody prevalence, titres and neutralising activity in an antenatal cohort, United Kingdom, 14 April to 15 June 2020."	Euro Surveill
33094713	Detection of neutralising antibodies to SARS-CoV-2 to determine population exposure in Scottish blood donors between March and May 2020.	Euro Surveill
33094710	Seroprevalence of Specific Antibodies against SARS-CoV-2 from Hotspot Communities in the Dominican Republic.	Am J Trop Med Hyg
33094700	Implementation of convolutional neural network approach for COVID-19 disease detection.	Physiol Genomics
33094594	Prevalence of liver injury in patients with coronavirus disease 2019 (COVID-19) : a systematic review and meta-analysis.	Acta Gastroenterol Belg
33094522	Risk factors and electrocardiogram characteristics for mortality in critical inpatients with COVID-19.	Clin Cardiol
33094432	Decoding COVID-19 pneumonia: comparison of deep learning and radiomics CT image signatures.	Eur J Nucl Med Mol Imaging
33094320	Universal COVID-19 screening of 4040 health care workers in a resource-limited setting: an Egyptian pilot model in a university with 12 public hospitals and medical centers.	Int J Epidemiol
33094214	COVID-19 Pandemic and Neurological Disease: A Critical Review of the Existing Literature.	Hosp Pract Res
33094064	Acute ST-Elevation Myocardial Infarction Before and During the COVID-19 Pandemic: What is the Clinically Significant Difference?	Cureus
33093945	Electrolyte Disturbances in SARS-CoV-2 Infection.	F1000Res
33093684	SARS-CoV-2 M(pro) inhibitors and activity-based probes for patient-sample imaging.	Nat Chem Biol
33093582	Clinical manifestations and perinatal outcomes of pregnant women with COVID-19: a systematic review and meta-analysis.	Sci Rep
33093432	Ten Years of National Seasonal Surveillance for Severe Complications of Influenza in Australian Children.	Pediatr Infect Dis J
33093428	Clinical and Epidemiologic Analysis of COVID-19 Children Cases in Colombia PEDIACOVID.	Pediatr Infect Dis J
33093403	Acute Kidney Injury in a Predominantly African American Cohort of Kidney Transplant Recipients With COVID-19 Infection.	Transplantation
33093278	Is Cardiopulmonary Resuscitation Futile in Coronavirus Disease 2019 Patients Experiencing In-Hospital Cardiac Arrest?	Crit Care Med
33093197	Laser spectroscopic technique for direct identification of a single virus I: FASTER CARS.	Proc Natl Acad Sci U S A
33093131	Serial Imaging of Virus-Associated Necrotizing Disseminated Acute Leukoencephalopathy (VANDAL) in COVID-19.	AJNR Am J Neuroradiol
33093033	"Protocol for a prospective, observational, hospital-based multicentre study of nosocomial SARS-CoV-2 transmission: NOSO-COR Project."	BMJ Open
33093026	Comparison of Upper Respiratory Viral Load Distributions in Asymptomatic and Symptomatic Children Diagnosed with SARS-CoV-2 Infection in Pediatric Hospital Testing Programs.	J Clin Microbiol
33092997	Coronavirus testing in women attending antenatal care.	Women Birth
33092816	Head-to-head evaluation on diagnostic accuracies of six SARS-CoV-2 serological assays.	Pathology
33092732	Prognostic Utility of Right Ventricular Remodeling Over Conventional Risk Stratification in Patients With COVID-19.	J Am Coll Cardiol
33092539	"Clinical characteristics of 116 hospitalized patients with COVID-19 in Wuhan, China: a single-centered, retrospective, observational study."	BMC Infect Dis
33092458	"Similarities between the effect of SARS-CoV-2 and HCV on the cellular level, and the possible role of ion channels in COVID19 progression: a review of potential targets for diagnosis and treatment."	Channels (Austin)
33092065	Frequency and Duration of SARS-CoV-2 Shedding in Oral Fluid Samples Assessed by a Modified Commercial Rapid Molecular Assay.	Viruses
33091835	Comparison of admission chest computed tomography and lung ultrasound performance for diagnosis of COVID-19 pneumonia in populations with different disease prevalence.	Eur J Radiol
33091817	Acute generalized exanthematous pustulosis with a focus on hydroxychloroquine: A 10-year experience in a skin hospital.	Int Immunopharmacol
33091743	Integrative analysis for COVID-19 patient outcome prediction.	Med Image Anal
33091741	Joint prediction and time estimation of COVID-19 developing severe symptoms using chest CT scan.	Med Image Anal
33091718	Incidence and outcomes of severe acute respiratory syndrome coronavirus 2 infection in patients with metastatic castration-resistant prostate cancer.	Eur J Cancer
33091701	The prevalence of pulmonary embolism in patients with COVID-19 and respiratory decline: A three-setting comparison.	Thromb Res
33091555	Routine use of statins and increased COVID-19 related mortality in inpatients with type 2 diabetes: Results from the CORONADO study.	Diabetes Metab
33091416	Neurotropism of SARS-CoV-2 and its neuropathological alterations: Similarities with other coronaviruses.	Neurosci Biobehav Rev
33091406	Coronavirus disease 2019 infection and placental histopathology in women delivering at term.	Am J Obstet Gynecol
33091289	COVID-19 Experience in a Wisconsin Academic Medical Center.	WMJ
33091285	Utilization and Results of Repeat SARS-CoV-2 RT-PCR Testing in a Presumptive Low Prevalence Population.	WMJ
33091200	Alternative clinical specimens for the detection of SARS-CoV-2: A rapid review.	Rev Med Virol
33091118	Biomarker Research and Development for Coronavirus Disease 2019 (COVID-19): European Medical Research Infrastructures Call for Global Coordination.	Clin Infect Dis
33091042	Antibody kinetics and serologic profiles of SARS-CoV-2 infection using two serologic assays.	PLoS One
33090987	"Risk for In-Hospital Complications Associated with COVID-19 and Influenza - Veterans Health Administration, United States, October 1, 2018-May 31, 2020."	MMWR Morb Mortal Wkly Rep
33090982	"First 100 Persons with COVID-19 - Zambia, March 18-April 28, 2020."	MMWR Morb Mortal Wkly Rep
33090969	Usefulness of COVID-19 screen-and-test approach in pregnant women: an experience from a country with low COVID-19 burden.	J Perinat Med
33090964	Clinical Characteristics and Prognostic Factors for Intensive Care Unit Admission of Patients With COVID-19: Retrospective Study Using Machine Learning and Natural Language Processing.	J Med Internet Res
33090795	Perspective on Proteomics for Virus Detection in Clinical Samples.	J Proteome Res
33090710	"Clinical predictors of COVID-19 disease progression and death: Analysis of 214 hospitalised patients from Wuhan, China."	Clin Respir J
33090535	Possible vertical transmission and antibodies against SARS-CoV-2 among infants born to mothers with COVID-19: A living systematic review.	J Med Virol
33090527	"Early clinical factors predicting the development of critical disease in Japanese patients with COVID-19: A single-center, retrospective, observational study."	J Med Virol
33090515	Extrapulmonary manifestations of severe acute respiratory syndrome coronavirus-2 infection.	J Med Virol
33090441	Role of troponin in COVID-19 pandemic: a review of literature.	Eur Rev Med Pharmacol Sci
33090439	Prognosis of COVID-19 in patients with vein thrombosis: a systematic review and meta-analysis.	Eur Rev Med Pharmacol Sci
33090437	Prediction of in-hospital mortality of patients with SARS-CoV-2 infection by comorbidity indexes: an Italian internal medicine single center study.	Eur Rev Med Pharmacol Sci
33090436	"A new COVID-19 prediction scoring model for in-hospital mortality: experiences from Turkey, single center retrospective cohort analysis."	Eur Rev Med Pharmacol Sci
33090431	"Production and application of polyclonal antibodies against SARS-CoV-2 viral spike protein. Development to rapid, highly sensitive diagnosis kit for early Corona viral detection among the population."	Eur Rev Med Pharmacol Sci
33090430	Seropositivity rate and diagnostic accuracy of serological tests in 2019-nCoV cases: a pooled analysis of individual studies.	Eur Rev Med Pharmacol Sci
33090353	The role of lung ultrasound as a frontline diagnostic tool in the era of COVID-19 outbreak.	Intern Emerg Med
33090328	Telemonitoring Parkinson's disease using machine learning by combining tremor and voice analysis.	Brain Inform
33090210	SARS CoV-2 Surveillance and Exposure in the Perioperative Setting with Universal testing and Personal Protective Equipment (PPE) Policies.	Clin Infect Dis
33090050	A biomarker based severity progression indicator for COVID-19: the Kuwait prognosis indicator score.	Biomarkers
33089972	Echocardiographic abnormalities and predictors of mortality in hospitalized COVID-19 patients: the ECHOVID-19 study.	ESC Heart Fail
33089863	Immunosuppressive Therapy and Risk of COVID-19 Infection in Patients With Inflammatory Bowel Diseases.	Inflamm Bowel Dis
33089862	Disparities in Intensive Care Unit Admission and Mortality Among Patients With Schizophrenia and COVID-19: A National Cohort Study.	Schizophr Bull
33089824	Rapid non-invasive detection of Influenza-A-infection by multicapillary column coupled ion mobility spectrometry.	J Breath Res
33089707	Potential neurological manifestations of COVID-19: a narrative review.	Postgrad Med
33089648	COVID-19 in lung transplant recipients: A multicenter study.	Am J Transplant
33089570	Clinical symptoms of hyperandrogenic women diagnosed with COVID-19.	J Eur Acad Dermatol Venereol
33089477	Neurological manifestations of COVID-19: a systematic review and meta-analysis of proportions.	Neurol Sci
33089388	Lung ultrasound findings in pediatric patients with COVID-19.	Eur J Pediatr
33089348	Physiological and quantitative CT-scan characterization of COVID-19 and typical ARDS: a matched cohort study.	Intensive Care Med
33089115	Risk stratification of hospitalized COVID-19 patients through comparative studies of laboratory results with influenza.	EClinicalMedicine
33089038	Temporal Clinical and Laboratory Response to Interleukin-6 Receptor Blockade With Tocilizumab in 89 Hospitalized Patients With COVID-19 Pneumonia.	Pathog Immun
33089037	Anisocytosis is Associated With Short-Term Mortality in COVID-19 and May Reflect Proinflammatory Signature in Uninfected Ambulatory Adults.	Pathog Immun
33088846	Characteristics and Outcomes of Latinx Patients With COVID-19 in Comparison With Other Ethnic and Racial Groups.	Open Forum Infect Dis
33088836	Severe Acute Respiratory Syndrome-Coronavirus-2 (SARS-CoV-2): A Perspective Through the Lens of the Veterinary Diagnostic Laboratory.	Front Vet Sci
33088398	"Differential diagnosis of COVID-19 in symptomatic patients at the University Hospital Center Mohammed VI, Marrakesh."	Pan Afr Med J
33088245	Feasibility of Treatment Planning System in Localizing the COVID-19 Pneumonia Lesions and Evaluation of Volume Indices of Lung Involvement.	Dose Response
