pmid	title_e	journal
33583350	Anti-HIV-drug and phyto-flavonoid combination against SARS-CoV-2: a molecular docking-simulation base assessment.	J Biomol Struct Dyn
33583328	In silico identification and validation of natural antiviral compounds as potential inhibitors of SARS-CoV-2 methyltransferase.	J Biomol Struct Dyn
33583326	Structural genetics of circulating variants affecting the SARS-CoV-2 spike/human ACE2 complex.	J Biomol Struct Dyn
33583283	CT visual quantitative evaluation of hypertensive patients with coronavirus disease (COVID-19): Potential influence of angiotensin converting enzyme inhibitors / angiotensin receptor blockers on severity of lung involvement.	Clin Exp Hypertens
33583157	Overview of COVID-19 and neurological complications.	Rev Neurosci
33583045	Network Meta-Analysis on the Mechanisms Underlying Alcohol Augmentation of COVID-19 Pathologies.	Alcohol Clin Exp Res
33583003	Relationship between betacoronaviruses and the endocrine system: a new key to understand the COVID-19 pandemic-A comprehensive review.	J Endocrinol Invest
33582935	"Molecular docking, binding mode analysis, molecular dynamics, and prediction of ADMET/toxicity properties of selective potential antiviral agents against SARS-CoV-2 main protease: an effort toward drug repurposing to combat COVID-19."	Mol Divers
33582654	Neurological involvement in the respiratory manifestations of COVID-19 patients.	Aging (Albany NY)
33582547	Effect of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) on reproductive system.	Stem Cell Res
33582454	"Expression, purification and immunological characterization of recombinant nucleocapsid protein fragment from SARS-CoV-2."	Virology
33582450	Induced dysregulation of ACE2 by SARS-CoV-2 plays a key role in COVID-19 severity.	Biomed Pharmacother
33582369	"Pre-existing T-cell immunity to SARS-CoV-2 in unexposed healthy controls in Ecuador, as detected with a COVID-19 Interferon-Gamma Release Assay."	Int J Infect Dis
33582244	Immunogenicity and crossreactivity of antibodies to the nucleocapsid protein of SARS-CoV-2: utility and limitations in seroprevalence and immunity studies.	Transl Res
33582215	COVID-19 as a worldwide selective event and bitter taste receptor polymorphisms: An ecological correlational study.	Int J Biol Macromol
33581688	Chemical composition and pharmacological mechanism of ephedra-glycyrrhiza drug pair against coronavirus disease 2019 (COVID-19).	Aging (Albany NY)
33581501	Advances in immunotherapy for COVID-19: A comprehensive review.	Int Immunopharmacol
33581339	Compositional Variability and Mutation Spectra of Monophyletic SARS-CoV-2 Clades.	Genomics Proteomics Bioinformatics
33581321	A new horizon for the old antibacterial drug clofoctol.	Drug Discov Today
33581053	Human Erythroid Progenitors Are Directly Infected by SARS-CoV-2: Implications for Emerging Erythropoiesis in Severe COVID-19 Patients.	Stem Cell Reports
33580917	Breastfeeding importance and its therapeutic potential against SARS-CoV-2.	Physiol Rep
33580783	Functional alterations caused by mutations reflect evolutionary trends of SARS-CoV-2.	Brief Bioinform
33580768	[Effects of COVID-19 on the central nervous system].	Zh Nevrol Psikhiatr Im S S Korsakova
33580645	COVID-19 infection and stroke risk.	Rev Neurosci
33580566	"Background to new treatments for COVID-19, including its chronicity, through altering elements of the cytokine storm."	Rev Med Virol
33580518	Three salvianolic acids inhibit 2019-nCoV spike pseudovirus viropexis by binding to both its RBD and receptor ACE2.	J Med Virol
33580259	S-Variant SARS-CoV-2 Lineage B1.1.7 Is Associated With Significantly Higher Viral Load in Samples Tested by TaqPath Polymerase Chain Reaction.	J Infect Dis
33580175	Immunoreactive peptide maps of SARS-CoV-2.	Commun Biol
33580154	Human ACE2 peptide-mimics block SARS-CoV-2 pulmonary cells infection.	Commun Biol
33580132	"Phylogenomics reveals viral sources, transmission, and potential superinfection in early-stage COVID-19 patients in Ontario, Canada."	Sci Rep
33580111	"SARS-CoV-2 genomic surveillance in Rondonia, Brazilian Western Amazon."	Sci Rep
33579792	The effect of the D614G substitution on the structure of the spike glycoprotein of SARS-CoV-2.	Proc Natl Acad Sci U S A
33579725	The Inflammatory Factors Associated with Disease Severity to Predict COVID-19 Progression.	J Immunol
33579701	Insights into neutralizing antibody responses in individuals exposed to SARS-CoV-2 in Chile.	Sci Adv
33578849	Potential Role of Antioxidant and Anti-Inflammatory Therapies to Prevent Severe SARS-Cov-2 Complications.	Antioxidants (Basel)
33578831	"Field-Template, QSAR, Ensemble Molecular Docking, and 3D-RISM Solvation Studies Expose Potential of FDA-Approved Marine Drugs as SARS-CoVID-2 Main Protease Inhibitors."	Molecules
33578665	Serological Test to Determine Exposure to SARS-CoV-2: ELISA Based on the Receptor-Binding Domain of the Spike Protein (S-RBDN318-V510) Expressed in Escherichia coli.	Diagnostics (Basel)
33578631	Molecular Insights into the Thrombotic and Microvascular Injury in Placental Endothelium of Women with Mild or Severe COVID-19.	Cells
33578447	ABO blood group and COVID-19: a review on behalf of the ISBT COVID-19 working group.	Vox Sang
33578295	Age-dependent effects of the recombinant spike protein/SARS-CoV-2 on the M-CSF- and IL-34-differentiated macrophages in vitro.	Biochem Biophys Res Commun
33578036	Nanoluciferase complementation-based bioreporter reveals the importance of N-linked glycosylation of SARS-CoV-2 S for viral entry.	Mol Ther
33578018	The unbalanced p53/SIRT1 axis may impact lymphocyte homeostasis in COVID-19 patients.	Int J Infect Dis
33577820	Potential drug targets of SARS-CoV-2: From genomics to therapeutics.	Int J Biol Macromol
33577760	Leveraging the antiviral type I interferon system as a first line of defense against SARS-CoV-2 pathogenicity.	Immunity
33577445	Phylogenetic pattern of SARS-CoV-2 from COVID-19 patients from Bosnia and Herzegovina: lessons learned to optimize future molecular and epidemiological approaches.	Bosn J Basic Med Sci
33577324	"Kobophenol A Inhibits Binding of Host ACE2 Receptor with Spike RBD Domain of SARS-CoV-2, a Lead Compound for Blocking COVID-19."	J Phys Chem Lett
33577121	Innate Immune Cells and Hypertension: Neutrophils and Neutrophil Extracellular Traps (NETs).	Compr Physiol
33577115	"COVID-19: Current knowledge in clinical features, immunological responses, and vaccine development."	FASEB J
33577069	Pathogenesis of dysgeusia in COVID-19 patients: a scoping review.	Eur Rev Med Pharmacol Sci
33577068	Relationship between COVID-19 and the male reproductive system.	Eur Rev Med Pharmacol Sci
33576611	Predictive Modeling of Virus Inactivation by UV.	Environ Sci Technol
33576532	Improvement of caffeic acid biotransformation into para-hydroxybenzoic acid by Candida albicans CI-24 via gamma irradiation and model-based optimization.	Biotechnol Appl Biochem
33576494	High neutralizing potency of swine glyco-humanized polyclonal antibodies against SARS-CoV-2.	Eur J Immunol
33576464	Severe acute respiratory syndrome coronavirus 2 for physicians: Molecular characteristics and host immunity (Review).	Mol Med Rep
33576441	Determining available strategies for prevention and therapy: Exploring COVID19 from the perspective of ACE2 (Review).	Int J Mol Med
33576237	COVID-19: Are Non-Communicable Diseases Risk Factors for Its Severity?	Am J Health Promot
33576058	Halting SARS-CoV-2: lung organoids step up to the plate.	EMBO J
33575962	P2Y14 Receptor as a Target for Neutrophilia Attenuation in Severe COVID-19 Cases: From Hematopoietic Stem Cell Recruitment and Chemotaxis to Thrombo-inflammation.	Stem Cell Rev Rep
33575961	Results and Prospects of Using Activator of Hematopoietic Stem Cell Differentiation in Complex Therapy for Patients with COVID-19.	Stem Cell Rev Rep
33575887	[Histomorphological patterns of regional lymph nodes in COVID-19 lungs].	Pathologe
33575886	[Systemic consequences and clinical aspects of SARS-CoV-2 infection].	Pathologe
33575657	T cell phenotypes in COVID-19 - a living review.	Oxf Open Immunol
33575497	The Neutralizing Antibody Response against Severe Acute Respiratory Syndrome Coronavirus 2 and the Cytokine/Chemokine Release in Patients with Different Levels of Coronavirus Diseases 2019 Severity: Cytokine Storm Still Persists Despite Viral Disappearance in Critical Patients.	JMA J
33574990	Exploration of sex-specific and age-dependent COVID-19 fatality rate in Bangladesh population.	World J Radiol
33574769	Targeting Endolysosomal Two-Pore Channels to Treat Cardiovascular Disorders in the Novel COronaVIrus Disease 2019.	Front Physiol
33574768	COVID 19-Induced Smell and Taste Impairments: Putative Impact on Physiology.	Front Physiol
33574416	Identification of ebselen and its analogues as potent covalent inhibitors of papain-like protease from SARS-CoV-2.	Sci Rep
33574281	A genome-wide CRISPR screen identifies host factors that regulate SARS-CoV-2 entry.	Nat Commun
33574228	Post-exposure protection of SARS-CoV-2 lethal infected K18-hACE2 transgenic mice by neutralizing human monoclonal antibody.	Nat Commun
33574116	Pathophysiology of acute respiratory syndrome coronavirus 2 infection: a systematic literature review to inform EULAR points to consider.	RMD Open
33574104	"Coding-Complete Genome Sequences of NITMA1086 and NITMA1139, Two SARS-CoV-2 Isolates from Belagavi District, Karnataka State, India, Harboring the D614G Mutation."	Microbiol Resour Announc
33574037	SARS-CoV-2 infection induces protective immunity and limits transmission in Syrian hamsters.	Life Sci Alliance
33573850	The cytokine storm in COVID-19: Further advances in our understanding the role of specific chemokines involved.	Cytokine Growth Factor Rev
33573545	S.A.R.S Covid-19 A Medicinal Chemistry Approach.	Mini Rev Med Chem
33573430	"A Timely Call to Arms: COVID-19, the Circadian Clock, and Critical Care."	J Biol Rhythms
33573324	Research Progress on the Cardiac Injury from ACE2 Targeting in SARS-CoV-2 Infection.	Biomolecules
33573283	"Pseudo-Dipeptide Bearing alpha,alpha-Difluoromethyl Ketone Moiety as Electrophilic Warhead with Activity against Coronaviruses."	Int J Mol Sci
33573221	Potential SARS-CoV-2 Immune Correlates of Protection in Infection and Vaccine Immunization.	Pathogens
33573169	"Micronutrients, Phytochemicals and Mediterranean Diet: A Potential Protective Role against COVID-19 through Modulation of PAF Actions and Metabolism."	Nutrients
33573088	In Silico Study of Polyunsaturated Fatty Acids as Potential SARS-CoV-2 Spike Protein Closed Conformation Stabilizers: Epidemiological and Computational Approaches.	Molecules
33572938	Expression of the SARS-CoV-2 Receptor ACE2 and Proinflammatory Cytokines Induced by the Periodontopathic Bacterium Fusobacterium nucleatum in Human Respiratory Epithelial Cells.	Int J Mol Sci
33572857	"COVID-19: A Review on the Novel Coronavirus Disease Evolution, Transmission, Detection, Control and Prevention."	Viruses
33572760	Mucociliary Respiratory Epithelium Integrity in Molecular Defense and Susceptibility to Pulmonary Viral Infections.	Biology (Basel)
33572734	Nicotinic Acetylcholine Receptor Involvement in Inflammatory Bowel Disease and Interactions with Gut Microbiota.	Int J Environ Res Public Health
33572725	Effect of An 84-bp Deletion of the Receptor-Binding Domain on the ACE2 Binding Affinity of the SARS-CoV-2 Spike Protein: An In Silico Analysis.	Genes (Basel)
33572702	Immune Response to SARS-CoV-2 Infection in Obesity and T2D: Literature Review.	Vaccines (Basel)
33572467	Brilacidin Demonstrates Inhibition of SARS-CoV-2 in Cell Culture.	Viruses
33572452	Synthetic Messenger RNA-Based Vaccines: from Scorn to Hype.	Viruses
33572417	No Evidence for Classic Thrombotic Microangiopathy in COVID-19.	J Clin Med
33572332	Conjugation of Mannans to Enhance the Potency of Liposome Nanoparticles for the Delivery of RNA Vaccines.	Pharmaceutics
33572274	Understanding Viral Infection Mechanisms and Patient Symptoms for the Development of COVID-19 Therapeutics.	Int J Mol Sci
33572190	Molecular Epidemiology Surveillance of SARS-CoV-2: Mutations and Genetic Diversity One Year after Emerging.	Pathogens
33572117	Fluoxetine Can Inhibit SARS-CoV-2 In Vitro.	Microorganisms
33571819	Leflunomide an immunomodulator with antineoplastic and antiviral potentials but drug-induced liver injury: A comprehensive review.	Int Immunopharmacol
33571798	Exploring the efficacy of naturally occurring biflavone based antioxidants towards the inhibition of the SARS-CoV-2 spike glycoprotein mediated membrane fusion.	Virology
33571758	"Antihistamine and cationic amphiphilic drugs, old molecules as new tools against the COVID-19?"	Med Hypotheses
33571745	Immune response scenario and vaccine development for SARS-CoV-2 infection.	Int Immunopharmacol
33571742	COVID-19 and developmental origins of health and disease.	Early Hum Dev
33571544	Dissecting lipid metabolism alterations in SARS-CoV-2.	Prog Lipid Res
33571481	A certain proportion of docosahexaenoic acid tends to revert structural and dynamical effects of cholesterol on lipid membranes.	Biochim Biophys Acta Biomembr
33571429	Maturation and persistence of the anti-SARS-CoV-2 memory B cell response.	Cell
33571304	Multi-clonal SARS-CoV-2 neutralization by antibodies isolated from severe COVID-19 convalescent donors.	PLoS Pathog
33571241	In silico analysis suggests less effective MHC-II presentation of SARS-CoV-2 RBM peptides: Implication for neutralizing antibody responses.	PLoS One
33571169	Antibody responses to endemic coronaviruses modulate COVID-19 convalescent plasma functionality.	J Clin Invest
33571162	Durable SARS-CoV-2 B cell immunity after mild or severe disease.	J Clin Invest
33571146	Clonal dispersion of Acinetobacter baumannii in an intensive care unit designed to patients COVID-19.	J Infect Dev Ctries
33570681	The COVID-19 Pandemic: an Appraisal of its Impact on Human Immunodeficiency Virus Infection and Pre-Eclampsia.	Curr Hypertens Rep
33570492	The allosteric modulation of complement C5 by knob domain peptides.	Elife
33570490	The Spike D614G mutation increases SARS-CoV-2 infection of multiple human cell types.	Elife
33570381	Challenges for Targeting SARS-CoV-2 Proteases as a Therapeutic Strategy for COVID-19.	ACS Infect Dis
33570080	Challenges in estimating virus divergence times in short epidemic timescales with special reference to the evolution of SARS-CoV-2 pandemic.	Genet Mol Biol
33569967	Hepatic injury and COVID-19: pathogenic mechanisms or epiphenomena?	Rev Esp Enferm Dig
33569952	Enhanced Cholesterol-Dependent Hemifusion by Internal Fusion Peptide 1 of SARS Coronavirus-2 Compared to Its N-Terminal Counterpart.	Biochemistry
33569904	Amino acid sensing pathway: A major check point in the pathogenesis of obesity and COVID-19.	Obes Rev
33569701	The impact of immuno-aging on SARS-CoV-2 vaccine development.	Geroscience
33569606	COVID-19 and immunity: quo vadis?	Int Immunol
33569598	Integrated network analysis reveals new genes suggesting COVID-19 chronic effects and treatment.	Brief Bioinform
33569547	Hsp90 inhibition protects the brain microvascular endothelium against oxidative stress.	Brain Disord
33569392	Elucidating the Interactions Between Heparin/Heparan Sulfate and SARS-CoV-2-Related Proteins-An Important Strategy for Developing Novel Therapeutics for the COVID-19 Pandemic.	Front Mol Biosci
33569065	Therapies Targeting Trained Immune Cells in Inflammatory and Autoimmune Diseases.	Front Immunol
33568991	Tissue Distribution of ACE2 Protein in Syrian Golden Hamster (Mesocricetus auratus) and Its Possible Implications in SARS-CoV-2 Related Studies.	Front Pharmacol
33568930	Overview on the Discovery and Development of Anti-Inflammatory Drugs: Should the Focus Be on Synthesis or Degradation of PGE2?	J Inflamm Res
33568759	Genomic mutations and changes in protein secondary structure and solvent accessibility of SARS-CoV-2 (COVID-19 virus).	Sci Rep
33568715	Rapid seroconversion and persistent functional IgG antibodies in severe COVID-19 patients correlates with an IL-12p70 and IL-33 signature.	Sci Rep
33568700	Morphometry of SARS-CoV and SARS-CoV-2 particles in ultrathin plastic sections of infected Vero cell cultures.	Sci Rep
33568512	Porcine Epidemic Diarrhea Virus Infection Induces Caspase-8-Mediated G3BP1 Cleavage and Subverts Stress Granules To Promote Viral Replication.	J Virol
33568452	Molecular Evolution of Human Coronavirus 229E in Hong Kong and a Fatal COVID-19 Case Involving Coinfection with a Novel Human Coronavirus 229E Genogroup.	mSphere
33567843	The history of the emergence and transmission of human coronaviruses.	Onderstepoort J Vet Res
33567746	"SARS-CoV-2: An Update on Genomics, Risk Assessment, Potential Therapeutics and Vaccine Development."	Int J Environ Res Public Health
33567739	ERAP1 and ERAP2 Enzymes: A Protective Shield for RAS against COVID-19?	Int J Mol Sci
33567598	Host Diversity and Potential Transmission Pathways of SARS-CoV-2 at the Human-Animal Interface.	Pathogens
33567580	In Silico Investigation of the New UK (B.1.1.7) and South African (501Y.V2) SARS-CoV-2 Variants with a Focus at the ACE2-Spike RBD Interface.	Int J Mol Sci
33567524	Protein Expression of Angiotensin-Converting Enzyme 2 (ACE2) is Upregulated in Brains with Alzheimer's Disease.	Int J Mol Sci
33567448	mRNA vaccine-elicited antibodies to SARS-CoV-2 and circulating variants.	Nature
33567446	"Potential Interplay between Nrf2, TRPA1, and TRPV1 in Nutrients for the Control of COVID-19."	Int Arch Allergy Immunol
33567255	SARS-CoV-2 ORF9b inhibits RIG-I-MAVS antiviral signaling by interrupting K63-linked ubiquitination of NEMO.	Cell Rep
33567252	COVID-19 immune signatures reveal stable antiviral T cell function despite declining humoral responses.	Immunity
33567179	COVID-19 and pregnancy: are they friends or enemies?	Horm Mol Biol Clin Investig
33566951	Morphology and morphogenesis of SARS-CoV-2 in Vero-E6 cells.	Mem Inst Oswaldo Cruz
33566457	Age-related differences in the immune response could contribute to determine the spectrum of severity of COVID-19.	Immun Inflamm Dis
33566370	A pressor dose of angiotensin II has no influence on the angiotensin-converting enzyme 2 and other molecules associated with SARS-CoV-2 infection in mice.	FASEB J
33566210	"Photosynthetically Controlled Spirulina, but Not Solar Spirulina, Inhibits TNF-alpha Secretion: Potential Implications for COVID-19-Related Cytokine Storm Therapy."	Mar Biotechnol (NY)
33565617	The challenge of avidity determination in SARS-CoV-2 serology.	J Med Virol
33565387	Artificially expanded genetic information systems (AEGISs) as potent inhibitors of the RNA-dependent RNA polymerase of the SARS-CoV-2.	J Biomol Struct Dyn
33565127	Role of the SphK-S1P-S1PRs pathway in invasion of the nervous system by SARS-CoV-2 infection.	Clin Exp Pharmacol Physiol
33564990	Novel Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV2) and Other Coronaviruses: A Genome-wide Comparative Annotation and Analysis.	Mol Cell Biochem
33564978	Single-cell transcriptomes of peripheral blood cells indicate and elucidate severity of COVID-19.	Sci China Life Sci
33564974	There are similarities between rheumatic disease with lung involvement and COVID-19 pneumonia.	Ir J Med Sci
33564749	Integrated immune dynamics define correlates of COVID-19 severity and antibody responses.	Cell Rep Med
33564691	Mutational hotspots and conserved domains of SARS-CoV-2 genome in African population.	Beni Suef Univ J Basic Appl Sci
33564683	"Comparison of Immune Response between SARS, MERS, and COVID-19 Infection, Perspective on Vaccine Design and Development."	Biomed Res Int
33564646	"How Our Neanderthal Genes Affect the COVID-19 Mortality: Iran and Mongolia, Two Countries with the Same SARS-CoV-2 Mutation Cluster but Different Mortality Rates."	J Biomed Phys Eng
33564310	ACE2 Is a Prognostic Biomarker and Associated with Immune Infiltration in Kidney Renal Clear Cell Carcinoma: Implication for COVID-19.	J Oncol
33564281	Unraveled roles of hyaluronan in severe COVID-19.	EXCLI J
33564258	Neopterin: A Promising Candidate Biomarker for Severe COVID-19.	J Inflamm Res
33564221	Structural modeling and analysis of the SARS-CoV-2 cell entry inhibitor camostat bound to the trypsin-like protease TMPRSS2.	Med Chem Res
33564211	Nano-size dependence in the adsorption by the SARS-CoV-2 spike protein over gold colloid.	Colloids Surf A Physicochem Eng Asp
33564093	Tipiracil binds to uridine site and inhibits Nsp15 endoribonuclease NendoU from SARS-CoV-2.	Commun Biol
33564056	Describing variability in pig genes involved in coronavirus infections for a One Health perspective in conservation of animal genetic resources.	Sci Rep
33564039	"Histone deacetylase inhibitors suppress ACE2 and ABO simultaneously, suggesting a preventive potential against COVID-19."	Sci Rep
33563978	Evidence for SARS-CoV-2 related coronaviruses circulating in bats and pangolins in Southeast Asia.	Nat Commun
33563974	Lasting antibody and T cell responses to SARS-CoV-2 in COVID-19 patients three months after infection.	Nat Commun
33563656	The Polybasic Cleavage Site in SARS-CoV-2 Spike Modulates Viral Sensitivity to Type I Interferon and IFITM2.	J Virol
33563543	"Interferons and other cytokines, genetics and beyond in COVID-19 and autoimmunity."	Cytokine Growth Factor Rev
33563320	CoronaHiT: high-throughput sequencing of SARS-CoV-2 genomes.	Genome Med
33563197	The Ineluctable Role of ACE-2 Receptors in SARS COV-2 Infection and Drug Repurposing as a Plausible SARS COV-2 Therapy : A Concise Treatise.	Curr Mol Med
33563186	"COVID-19: Our Current Knowledge of Epidemiology, Pathology, Therapeutic Approaches, and Diagnostic Methods."	Anticancer Agents Med Chem
33563156	Coumarins and Quinolones as Effective Multiple Targeted Agents Versus Covid-19: An in Silico Study.	Med Chem
33563150	Targeting Viral RNA-Dependent RNA Polymerases as an Antiviral Therapy.	Curr Med Chem
33563148	Nucleoside Inhibitors of Coronaviruses.	Curr Med Chem
33562645	"Animal Coronaviruses and SARS-COV-2 in Animals, What Do We Actually Know?"	Life (Basel)
33562472	"Tryptophan Metabolites and Aryl Hydrocarbon Receptor in Severe Acute Respiratory Syndrome, Coronavirus-2 (SARS-CoV-2) Pathophysiology."	Int J Mol Sci
33562321	Population Genomics Insights into the First Wave of COVID-19.	Life (Basel)
33562210	Silence of the Lambs: The Immunological and Molecular Mechanisms of COVID-19 in Children in Comparison with Adults.	Microorganisms
33562203	HIV mRNA Vaccines-Progress and Future Paths.	Vaccines (Basel)
33562193	Viral Infection and Cardiovascular Disease: Implications for the Molecular Basis of COVID-19 Pathogenesis.	Int J Mol Sci
33562141	Localized and Systemic Immune Responses against SARS-CoV-2 Following Mucosal Immunization.	Vaccines (Basel)
33562030	Therapeutic Potential of Resveratrol in COVID-19-Associated Hemostatic Disorders.	Molecules
33561864	SARS-CoV-2 infection is effectively treated and prevented by EIDD-2801.	Nature
33561649	"Repurposing potential of Ayurvedic medicinal plants derived active principles against SARS-CoV-2 associated target proteins revealed by molecular docking, molecular dynamics and MM-PBSA studies."	Biomed Pharmacother
33561624	"The potential use of lactate blockers for the prevention of COVID-19 worst outcome, insights from exercise immunology."	Med Hypotheses
33561300	Aptamer Blocking Strategy Inhibits SARS-CoV-2 Virus Infection.	Angew Chem Int Ed Engl
33560990	In silico prediction of new mutations that can improve the binding abilities between 2019-nCoV coronavirus and human ACE2.	IEEE/ACM Trans Comput Biol Bioinform
33560940	The in vitro antiviral activity of lactoferrin against common human coronaviruses and SARS-CoV-2 is mediated by targeting the heparan sulfate co-receptor.	Emerg Microbes Infect
33560482	Alterations in Phenotypes and Responses of T Cells Within 6 Months of Recovery from COVID-19: A Cohort Study.	Virol Sin
33560456	[COVID-19: effects on the lungs and heart].	Pathologe
33560402	Kinase inhibitors developed for treatment of hematologic malignancies: implications for immune modulation in COVID-19.	Blood Adv
33560365	Differentially conserved amino acid positions may reflect differences in SARS-CoV-2 and SARS-CoV behaviour.	Bioinformatics
33560122	Axial Chiral Binaphthoquinone and Perylenequinones from the Stromata of Hypocrella bambusae Are SARS-CoV-2 Entry Inhibitors.	J Nat Prod
33560054	Renin-angiotensin-system inhibitors and all-cause mortality in patients with COVID-19: a systematic review and meta-analysis of observational studies.	J Hypertens
33559937	Being pregnant in the COVID-19 pandemic: Effects on the placenta in all aspects.	J Med Virol
33559886	Receptors modulation on the ocular surface: A novel insight into the ocular infection and disease transmission of SARS-COV-2.	J Med Virol
33559848	The cytokine storm and thyroid hormone changes in COVID-19.	J Endocrinol Invest
33559368	Epidemiology and evolution of novel deltacoronaviruses in birds in central China.	Transbound Emerg Dis
33559328	Not just a pathogen: The importance of recognizing genetic variability to mitigate a wildlife pandemic.	Mol Ecol Resour
33559270	Soybean-associated endophytic fungi as potential source for anti-COVID-19 metabolites supported by docking analysis.	J Appl Microbiol
33559128	Human antiviral B cell responses: Emerging lessons from hepatitis B and COVID-19.	Immunol Rev
33558864	COVID-19 may affect male fertility but is not sexually transmitted: a systematic review.	F S Rev
33558863	Expression and purification of tag-free SARS-CoV-2 RNA-dependent RNA polymerase in Escherichia coli.	STAR Protoc
33558859	Genetic diversity and genomic epidemiology of SARS-CoV-2 in Morocco.	Biosaf Health
33558857	Proteomic investigation reveals dominant alterations of neutrophil degranulation and mRNA translation pathways in patients with COVID-19.	iScience
33558851	"SUMO pathway, blood coagulation and oxidative stress in SARS-CoV-2 infection."	Biochem Biophys Rep
33558827	Chemokines and chemokine receptors during COVID-19 infection.	Comput Struct Biotechnol J
33558807	Tracing the origins of SARS-COV-2 in coronavirus phylogenies: a review.	Environ Chem Lett
33558800	Photo-catalyzed TiO2 inactivates pathogenic viruses by attacking viral genome.	Chem Eng J
33558797	"Combined docking methods and molecular dynamics to identify effective antiviral 2, 5-diaminobenzophenonederivatives against SARS-CoV-2."	J King Saud Univ Sci
33558789	Role of food nutrients and supplementation in fighting against viral infections and boosting immunity: A review.	Trends Food Sci Technol
33558778	QSAR study of unsymmetrical aromatic disulfides as potent avian SARS-CoV main protease inhibitors using quantum chemical descriptors and statistical methods.	Chemometr Intell Lab Syst
33558724	"Neutralization of SARS-CoV-2 spike 69/70 deletion, E484K and N501Y variants by BNT162b2 vaccine-elicited sera."	Nat Med
33558635	"Potent neutralization of clinical isolates of SARS-CoV-2 D614 and G614 variants by a monomeric, sub-nanomolar affinity nanobody."	Sci Rep
33558541	Distinct mechanisms for TMPRSS2 expression explain organ-specific inhibition of SARS-CoV-2 infection by enzalutamide.	Nat Commun
33558493	SARS-CoV-2 D614G spike mutation increases entry efficiency with enhanced ACE2-binding affinity.	Nat Commun
33558375	T Cell Phenotyping in Individuals Hospitalized with COVID-19.	J Immunol
33558299	"AT-527, a Double Prodrug of a Guanosine Nucleotide Analog, Is a Potent Inhibitor of SARS-CoV-2 In Vitro and a Promising Oral Antiviral for Treatment of COVID-19."	Antimicrob Agents Chemother
33558131	The roles and potential therapeutic implications of C5a in the pathogenesis of COVID-19-associated coagulopathy.	Cytokine Growth Factor Rev
33558040	Shifts in global bat diversity suggest a possible role of climate change in the emergence of SARS-CoV-1 and SARS-CoV-2.	Sci Total Environ
33558003	"Self-Reported Symptoms of COVID-19, Including Symptoms Most Predictive of SARS-CoV-2 Infection, Are Heritable."	Twin Res Hum Genet
33557911	Carboxypeptidase B blocks ex vivo activation of the anaphylatoxin-neutrophil extracellular trap axis in neutrophils from COVID-19 patients.	Crit Care
33557908	SARS-CoV-2 pneumonia-receptor binding and lung immunopathology: a narrative review.	Crit Care
33557330	SARS-CoV-2 Immuno-Pathogenesis and Potential for Diverse Vaccines and Therapies: Opportunities and Challenges.	Infect Dis Rep
33557301	"Biologic Drugs for Rheumatoid Arthritis in the Context of Biosimilars, Genetics, Epigenetics and COVID-19 Treatment."	Cells
33557278	Comparison of Antiviral Activity of Gemcitabine with 2'-Fluoro-2'-Deoxycytidine and Combination Therapy with Remdesivir against SARS-CoV-2.	Int J Mol Sci
33557253	"Predicting Potential SARS-COV-2 Drugs-In Depth Drug Database Screening Using Deep Neural Network Framework SSnet, Classical Virtual Screening and Docking."	Int J Mol Sci
33557213	"Evolution of SARS-CoV-2 Envelope, Membrane, Nucleocapsid, and Spike Structural Proteins from the Beginning of the Pandemic to September 2020: A Global and Regional Approach by Epidemiological Week."	Viruses
33557205	A Transcription Regulatory Sequence in the 5' Untranslated Region of SARS-CoV-2 Is Vital for Virus Replication with an Altered Evolutionary Pattern against Human Inhibitory MicroRNAs.	Cells
33557115	Combining Different Docking Engines and Consensus Strategies to Design and Validate Optimized Virtual Screening Protocols for the SARS-CoV-2 3CL Protease.	Molecules
33557097	In Silico Screening of Natural Products Isolated from Mexican Herbal Medicines against COVID-19.	Biomolecules
33556959	Circulating CD4 T Cells Elicited by Endemic Coronaviruses Display Vast Disparities in Abundance and Functional Potential Linked to Antigen Specificity and Age.	J Infect Dis
33556871	An update review of emerging small-molecule therapeutic options for COVID-19.	Biomed Pharmacother
33556653	The G614 pandemic SARS-CoV-2 variant is not more pathogenic than the original D614 form in adult Syrian hamsters.	Virology
33556646	Interaction of small molecules with the SARS-CoV-2 papain-like protease: In silico studies and in vitro validation of protease activity inhibition using an enzymatic inhibition assay.	J Mol Graph Model
33556628	FN3-based monobodies selective for the receptor binding domain of the SARS-CoV-2 spike protein.	N Biotechnol
33556558	SARS-CoV-2 mutation 614G creates an elastase cleavage site enhancing its spread in high AAT-deficient regions.	Infect Genet Evol
33556408	The Mechanism of SARS-CoV-2 Nucleocapsid Protein Recognition by the Human 14-3-3 Proteins.	J Mol Biol
33556379	Susceptibility of neuroblastoma and glioblastoma cell lines to SARS-CoV-2 infection.	Brain Res
33556247	Transcriptional and Metabolic Control of Memory B Cells and Plasma Cells.	Annu Rev Immunol
33556147	Multimerization- and glycosylation-dependent receptor binding of SARS-CoV-2 spike proteins.	PLoS Pathog
33555988	A novel DNA and protein combination COVID-19 vaccine formulation provides full protection against SARS-CoV-2 in rhesus macaques.	Emerg Microbes Infect
