pmid	title_e	journal
33251030	Multi-chain Fudan-CCDC model for COVID-19-a revisit to Singapore's case.	Quant Biol
33250600	SEIRD model to study the asymptomatic growth during COVID-19 pandemic in India.	Indian J Phys Proc Indian Assoc Cultiv Sci (2004)
33250562	Exact properties of SIQR model for COVID-19.	Physica A
33250530	Novel Spatiotemporal Feature Extraction Parallel Deep Neural Network for Forecasting Confirmed Cases of Coronavirus Disease 2019.	Socioecon Plann Sci
33247187	A recursive bifurcation model for early forecasting of COVID-19 virus spread in South Korea and Germany.	Sci Rep
33246432	A modelling study highlights the power of detecting and isolating asymptomatic or very mildly affected individuals for COVID-19 epidemic management.	BMC Public Health
33244028	COVID-19 predictability in the United States using Google Trends time series.	Sci Rep
33243940	Modeling the transmission dynamics of COVID-19 epidemic: a systematic review.	J Biomed Res
33240596	Regional infectious risk prediction of COVID-19 based on geo-spatial data.	PeerJ
33237993	"Estimated Incidence of Coronavirus Disease 2019 (COVID-19) Illness and Hospitalization-United States, February-September 2020."	Clin Infect Dis
33235991	Characterizing key attributes of COVID-19 transmission dynamics in China's original outbreak: Model-based estimations.	Glob Epidemiol
33234640	Rapid review of available evidence on the serial interval and generation time of COVID-19.	BMJ Open
33232385	Modeling and interpreting the COVID-19 intervention strategy of China: A human mobility view.	PLoS One
33230389	A new prediction approach of the COVID-19 virus pandemic behavior with a hybrid ensemble modular nonlinear autoregressive neural network.	Soft comput
33230367	Analyzing and forecasting COVID-19 pandemic in the Kingdom of Saudi Arabia using ARIMA and SIR models.	Comput Intell
33230357	The analysis of a time delay fractional COVID-19 model via Caputo type fractional derivative.	Math Methods Appl Sci
33230234	Forecasting the spread of COVID-19 under different reopening strategies.	Sci Rep
33228409	COVID-19 and the epistemology of epidemiological models at the dawn of AI.	Ann Hum Biol
33225115	Predictive models on COVID 19: What Africans should do?	Infect Dis Model
33225113	Law of mass action and saturation in SIR model with application to Coronavirus modelling.	Infect Dis Model
33225045	Network-based prediction of COVID-19 epidemic spreading in Italy.	Appl Netw Sci
33224735	Recurrent neural network based prediction of number of COVID-19 cases in India.	Mater Today Proc
33224721	Modeling and simulation of the novel coronavirus in Caputo derivative.	Results Phys
33224720	Examining the correlation between the weather conditions and COVID-19 pandemic in India: A mathematical evidence.	Results Phys
33224421	The need to return to the basics of predictive modelling for disease outbreak response: lessons from COVID-19.	Pan Afr Med J
33224306	"Forecasting of the SARS-CoV-2 epidemic in India using SIR model, flatten curve and herd immunity."	J Ambient Intell Humaniz Comput
33221671	"Pseudo-likelihood based logistic regression for estimating COVID-19 infection and case fatality rates by gender, race, and age in California."	Epidemics
33217409	A note on tools for prediction under uncertainty and identifiability of SIR-like dynamical systems for epidemiology.	Math Biosci
33215282	Presentation of a developed sub-epidemic model for estimation of the COVID-19 pandemic and assessment of travel-related risks in Iran.	Environ Sci Pollut Res Int
33210052	Real-time estimation and prediction of the mortality caused due to COVID-19 using particle swarm optimization and finding the most influential parameter.	Infect Dis Model
33208858	The spatiotemporal estimation of the risk and the international transmission of COVID-19: a global perspective.	Sci Rep
33204052	Efficient artificial intelligence forecasting models for COVID-19 outbreak in Russia and Brazil.	Process Saf Environ Prot
33203489	An Eye on the Future of COVID-19: Prediction of Likely Positive Cases and Fatality in India over a 30-Day Horizon Using the Prophet Model.	Disaster Med Public Health Prep
33200064	Fractal-Fractional Mathematical Model Addressing the Situation of Corona Virus in Pakistan.	Results Phys
33199943	Dynamics of epidemics: Impact of easing restrictions and control of infection spread.	Chaos Solitons Fractals
33199426	Predicting the local COVID-19 outbreak around the world with meteorological conditions: a model-based qualitative study.	BMJ Open
33198633	Predictive accuracy of a hierarchical logistic model of cumulative SARS-CoV-2 case growth until May 2020.	BMC Med Res Methodol
33197471	Trends of 2019-nCoV in South Asian countries and prediction of the epidemic peaks.	Virus Res
33195969	A novel framework for COVID-19 case prediction through piecewise regression in India.	Int J Inf Technol
33195884	Predictive modeling of COVID-19 death cases in Pakistan.	Infect Dis Model
33194982	Global Forecasting Confirmed and Fatal Cases of COVID-19 Outbreak Using Autoregressive Integrated Moving Average Model.	Front Public Health
33187109	Mathematical Modeling and Robustness Analysis to Unravel COVID-19 Transmission Dynamics: The Italy Case.	Biology (Basel)
33184338	Mathematical modelling of the dynamics and containment of COVID-19 in Ukraine.	Sci Rep
33180742	Novel Indicator to Ascertain the Status and Trend of COVID-19 Spread: Modeling Study.	J Med Internet Res
33180132	Estimation of US Children's Educational Attainment and Years of Life Lost Associated With Primary School Closures During the Coronavirus Disease 2019 Pandemic.	JAMA Netw Open
33175914	Reproductive number of coronavirus: A systematic review and meta-analysis based on global level evidence.	PLoS One
33175703	Quantitative analysis and mathematic modeling of the global outbreak of COVID-19.	J Infect Dev Ctries
33173618	Spatial modeling could not differentiate early SARS-CoV-2 cases from the distribution of humans on the basis of climate in the United States.	PeerJ
33173450	A systematic approach for COVID-19 predictions and parameter estimation.	Pers Ubiquitous Comput
33173253	Epidemic model on a network: Analysis and applications to COVID-19.	Physica A
33173127	Modeling and forecasting the early evolution of the Covid-19 pandemic in Brazil.	Sci Rep
33169811	Using a simple open-source automated machine learning algorithm to forecast COVID-19 spread: A modelling study.	Adv Respir Med
33169093	Describing the COVID-19 outbreak during the lockdown: fitting modified SIR models to data.	Eur Phys J Plus
33166344	"Modelling the initial epidemic trends of COVID-19 in Italy, Spain, Germany, and France."	PLoS One
33163739	"Estimating effective reproduction number using generation time versus serial interval, with application to covid-19 in the Greater Toronto Area, Canada."	Infect Dis Model
33163738	"Identifying the measurements required to estimate rates of COVID-19 transmission, infection, and detection, using variational data assimilation."	Infect Dis Model
33162690	SEAIR Epidemic spreading model of COVID-19.	Chaos Solitons Fractals
33162689	SIRSi compartmental model for COVID-19 pandemic with immunity loss.	Chaos Solitons Fractals
33162687	Deep learning-based forecasting model for COVID-19 outbreak in Saudi Arabia.	Process Saf Environ Prot
33162673	Predicting the number of total COVID-19 cases and deaths in Brazil by the Gompertz model.	Nonlinear Dyn
33162665	Count regression models for COVID-19.	Physica A
33162626	Estimating the cumulative rate of SARS-CoV-2 infection.	Econ Lett
33162213	"Dynamic model to predict the association between air quality, COVID-19 cases, and level of lockdown."	Environ Pollut
33156071	A Risk Model of Admitting Patients With Silent SARS-CoV-2 Infection to Surgery and Development of Severe Postoperative Outcomes and Death: Projections Over 24 Months for 5 Geographical Regions.	Ann Surg
33153015	Modeling the Impact of Unreported Cases of the COVID-19 in the North African Countries.	Biology (Basel)
33147698	Prediction and Potential Spatially Explicit Spread of COVID-19 in Mexico's Megacity North Periphery.	Healthcare (Basel)
33146155	Modelling the spread of SARS-CoV-2 pandemic - Impact of lockdowns & interventions.	Indian J Med Res
33146109	A Computational Modeling Study of COVID-19 in Bangladesh.	Am J Trop Med Hyg
33145145	Modeling and analysis of COVID-19 epidemics with treatment in fractional derivatives using real data from Pakistan.	Eur Phys J Plus
33144763	Mathematical Models for COVID-19 Pandemic: A Comparative Analysis.	J Indian Inst Sci
33143594	Beyond R0: heterogeneity in secondary infections and probabilistic epidemic forecasting.	J R Soc Interface
33138458	Phenomenological dynamics of COVID-19 pandemic: Meta-analysis for adjustment parameters.	Chaos
33132739	A time-varying SIRD model for the COVID-19 contagion in Italy.	Annu Rev Control
33132535	ARIMA models for predicting the end of COVID-19 pandemic and the risk of second rebound.	Neural Comput Appl
33125393	"Tracing day-zero and forecasting the COVID-19 outbreak in Lombardy, Italy: A compartmental modelling and numerical optimization approach."	PLoS One
33121426	Prognosticating the Spread of Covid-19 Pandemic Based on Optimal Arima Estimators.	Endocr Metab Immune Disord Drug Targets
33121387	The values and limitations of mathematical modelling to COVID-19 in the world: a follow up report.	Emerg Microbes Infect
33121072	Testing the Accuracy of the ARIMA Models in Forecasting the Spreading of COVID-19 and the Associated Mortality Rate.	Medicina (Kaunas)
33120585	Mathematical modeling of COVID-19 transmission: the roles of intervention strategies and lockdown.	Math Biosci Eng
33120569	The dynamics of COVID-19 spread: evidence from Lebanon.	Math Biosci Eng
33120533	Using a partial differential equation with Google Mobility data to predict COVID-19 in Arizona.	Math Biosci Eng
33119708	A discrete-time-evolution model to forecast progress of Covid-19 outbreak.	PLoS One
33114047	When the Best Pandemic Models are the Simplest.	Biology (Basel)
33112895	"Estimation of the percentages of undiagnosed patients of the novel coronavirus (SARS-CoV-2) infection in Hokkaido, Japan by using birth-death process with recursive full tracing."	PLoS One
33110594	Retrospective analysis of the accuracy of predicting the alert level of COVID-19 in 202 countries using Google Trends and machine learning.	J Glob Health
33110589	"Early epidemiological indicators, outcomes, and interventions of COVID-19 pandemic: A systematic review."	J Glob Health
33110297	Forecasting spread of COVID-19 using google trends: A hybrid GWO-deep learning approach.	Chaos Solitons Fractals
33110114	SARS-Cov-2 trajectory predictions and scenario simulations from a global perspective: a modelling study.	Sci Rep
33108386	Modeling and prediction of the 2019 coronavirus disease spreading in China incorporating human migration data.	PLoS One
33102989	Early dynamics of transmission and projections of COVID-19 in some West African countries.	Infect Dis Model
33101454	"Phenomenological Modelling of COVID-19 Epidemics in Sri Lanka, Italy, the United States, and Hebei Province of China."	Comput Math Methods Med
33100825	Estimation of SIR model's parameters of COVID-19 in Algeria.	Bull Natl Res Cent
33100806	A mathematical framework for estimating risk of airborne transmission of COVID-19 with application to face mask use and social distancing.	Phys Fluids (1994)
33100608	Dynamics of a stochastic coronavirus (COVID-19) epidemic model with Markovian switching.	Chaos Solitons Fractals
33100607	Mathematical perspective of Covid-19 pandemic: Disease extinction criteria in deterministic and stochastic models.	Chaos Solitons Fractals
33100606	Dynamic model of infected population due to spreading of pandemic COVID-19 considering both intra and inter zone mobilization factors with rate of detection.	Chaos Solitons Fractals
33100582	A dynamical model of SARS-CoV-2 based on people flow networks.	Saf Sci
33100475	Panel forecasts of country-level Covid-19 infections.	J Econom
33091766	Uncertainty quantification in epidemiological models for the COVID-19 pandemic.	Comput Biol Med
33091374	Estimating the infection-fatality risk of SARS-CoV-2 in New York City during the spring 2020 pandemic wave: a model-based analysis.	Lancet Infect Dis
33090361	Assessing the progression of the COVID-19 pandemic in Canada using testing data and time-dependent reproduction numbers.	Can J Public Health
33087624	Modelling of COVID-19 Morbidity in Russia.	Stud Health Technol Inform
33087179	Reconstructing the early global dynamics of under-ascertained COVID-19 cases and infections.	BMC Med
33084261	Forecasting of COVID-19 infections in E7 countries and proposing some policies based on the Stringency Index.	J Popul Ther Clin Pharmacol
33082843	Identification of an Epidemiological Model to Simulate the COVID-19 Epidemic Using Robust Multiobjective Optimization and Stochastic Fractal Search.	Comput Math Methods Med
33081974	Time series modelling to forecast the confirmed and recovered cases of COVID-19.	Travel Med Infect Dis
33079987	"A Comparative Analysis of Statistical Methods to Estimate the Reproduction Number in Emerging Epidemics, With Implications for the Current Coronavirus Disease 2019 (COVID-19) Pandemic."	Clin Infect Dis
33079964	On the use of growth models to understand epidemic outbreaks with application to COVID-19 data.	PLoS One
33078097	Analysis of 'earlyR' epidemic model and Time Series model for prediction of COVID-19 registered cases.	Mater Today Proc
33078063	Stochastic mathematical model for the spread and control of Corona virus.	Adv Differ Equ
33078047	Numerical simulation of the novel coronavirus spreading.	Expert Syst Appl
33075953	Kinetic Monte Carlo model for the COVID-19 epidemic: Impact of mobility restriction on a COVID-19 outbreak.	Phys Rev E
33075950	Maximum entropy method for estimating the reproduction number: An investigation for COVID-19 in China and the United States.	Phys Rev E
33073068	COVID-19 prevalence estimation: Four most affected African countries.	Infect Dis Model
33072460	COVID-19 Modeling in Saudi Arabia Using the Modified Susceptible-Exposed-Infectious-Recovered (SEIR) Model.	Cureus
33071661	Locally Informed Modeling to Predict Hospital and Intensive Care Unit Capacity During the COVID-19 Epidemic.	Ochsner J
33071595	"Modelling a pandemic with asymptomatic patients, impact of lockdown and herd immunity, with applications to SARS-CoV-2."	Annu Rev Control
33071402	Comparing the accuracy of several network-based COVID-19 prediction algorithms.	Int J Forecast
33070183	"Estimating Total Excess Mortality During a Coronavirus Disease 2019 Outbreak in Stockholm, Sweden."	Clin Infect Dis
33066965	Observed and estimated prevalence of Covid-19 in Italy: How to estimate the total cases from medical swabs data.	Sci Total Environ
33066231	Estimating the Percentage of a Population Infected with SARS-CoV-2 Using the Number of Reported Deaths: A Policy Planning Tool.	Pathogens
33063056	COVID-19 Pandemic: ARIMA and Regression Model-Based Worldwide Death Cases Predictions.	SN Comput Sci
33063048	Forecasting Models for Coronavirus Disease (COVID-19): A Survey of the State-of-the-Art.	SN Comput Sci
33062646	Prediction Models in Veterinary and Human Epidemiology: Our Experience With Modeling Sars-CoV-2 Spread.	Front Vet Sci
33062043	A Mathematical Model to Investigate the Transmission of COVID-19 in the Kingdom of Saudi Arabia.	Comput Math Methods Med
33061481	"Estimating the Prevalence and Mortality of Coronavirus Disease 2019 (COVID-19) in the USA, the UK, Russia, and India."	Infect Drug Resist
33058082	Mathematical model of Boltzmann's sigmoidal equation applicable to the spreading of the coronavirus (Covid-19) waves.	Environ Sci Pollut Res Int
33052918	Power-law population heterogeneity governs epidemic waves.	PLoS One
33052872	"Reinfection with SARS-CoV-2: Discrete SIR (Susceptible, Infected, Recovered) Modeling Using Empirical Infection Data."	JMIR Public Health Surveill
33052321	Analysis and Estimation of COVID-19 Spreading in Russia Based on ARIMA Model.	SN Compr Clin Med
33052317	First month of the epidemic caused by COVID-19 in Italy: current status and real-time outbreak development forecast.	Glob Health Res Policy
33052260	Challenges and accurate estimates of mortality and case-fatality rates due to COVID-19.	New Microbes New Infect
33052201	Analysis of the stochastic model for predicting the novel coronavirus disease.	Adv Differ Equ
33050951	Response strategies for COVID-19 epidemics in African settings: a mathematical modelling study.	BMC Med
33047040	Super-spreading events initiated the exponential growth phase of COVID-19 with 0 higher than initially estimated.	R Soc Open Sci
33046171	Modeling Propagation of COVID-19 in the UK.	Disaster Med Public Health Prep
33042771	Applying fixed point methods and fractional operators in the modelling of novel coronavirus 2019-nCoV/SARS-CoV-2.	Results Phys
33042733	Predicting the Outbreak Risks and Inflection Points of COVID-19 Pandemic with Classic Ecological Theories.	Adv Sci (Weinh)
33041633	Transport effect of COVID-19 pandemic in France.	Annu Rev Control
33041528	A time series-based statistical approach for outbreak spread forecasting: Application of COVID-19 in Greece.	Expert Syst Appl
33041473	COVID-19 pandemic and chaos theory.	Math Comput Simul
33041410	Characterization of partially observed epidemics through Bayesian inference: application to COVID-19.	Comput Mech
33039257	WITHDRAWN: COVID-19: Mathematical estimation of delay to deaths in relation to upsurges.	Early Hum Dev
33035253	Estimating weekly excess mortality at sub-national level in Italy during the COVID-19 pandemic.	PLoS One
33031358	[Predictive modeling to estimate the demand for intensive care hospital beds nationwide in the context of the COVID-19 pandemic].	Medwave
33031083	Forecasting daily confirmed COVID-19 cases in Malaysia using ARIMA models.	J Infect Dev Ctries
33029196	A Mathematical Description of the Dynamics of Coronavirus Disease 2019 (COVID-19): A Case Study of Brazil.	Comput Math Methods Med
33028382	Estimation of the basic reproduction number (R0) for the novel coronavirus disease in Sri Lanka.	Virol J
33027038	How Data Analytics and Big Data Can Help Scientists in Managing COVID-19 Diffusion: Modeling Study to Predict the COVID-19 Diffusion in Italy and the Lombardy Region.	J Med Internet Res
33024909	Understanding the Epidemic Course in Order to Improve Epidemic Forecasting.	Geohealth
33024411	Model predictive control to mitigate the COVID-19 outbreak in a multi-region scenario.	Annu Rev Control
33023916	COVID-19 epidemic outside China: 34 founders and exponential growth.	J Investig Med
33023505	"Alternative graphical displays for the monitoring of epidemic outbreaks, with application to COVID-19 mortality."	BMC Med Res Methodol
33017421	Prediction and analysis of Corona Virus Disease 2019.	PLoS One
33015425	Modelling the dynamics of exchanged novel coronavirus (2019-nCov) between regions in terms of time and space.	Infect Dis Model
33015424	The SARS-CoV-2 pandemic course in Saudi Arabia: A dynamic epidemiological model.	Infect Dis Model
33015109	What Can We Estimate From Fatality and Infectious Case Data Using the Susceptible-Infected-Removed (SIR) Model? A Case Study of Covid-19 Pandemic.	Front Med (Lausanne)
33014354	Estimation of infection density and epidemic size of COVID-19 using the back-calculation algorithm.	Health Inf Sci Syst
33014025	A numerical solution by alternative Legendre polynomials on a model for novel coronavirus (COVID-19).	Adv Differ Equ
33012995	Modeling the spread of COVID-19 on construction workers: An agent-based approach.	Saf Sci
33012889	Mathematical model and COVID-19.	Colomb Med (Cali)
33012602	Ensemble forecast modeling for the design of COVID-19 vaccine efficacy trials.	Vaccine
33011281	Delay-adjusted age- and sex-specific case fatality rates for COVID-19 in South Korea: Evolution in the estimated risk of mortality throughout the epidemic.	Int J Infect Dis
33007054	Modeling the dynamics of the COVID-19 population in Australia: A probabilistic analysis.	PLoS One
33005495	Theta-SEIHRD mathematical model of Covid19-stability analysis using fast-slow decomposition.	PeerJ
33004629	The turning point and end of an expanding epidemic cannot be precisely forecast.	Proc Natl Acad Sci U S A
33003939	Power-law distribution in the number of confirmed COVID-19 cases.	Chaos
32997638	A Novel Intelligent Computational Approach to Model Epidemiological Trends and Assess the Impact of Non-Pharmacological Interventions for COVID-19.	IEEE J Biomed Health Inform
32997068	Forecast UTI: application for predicting intensive care unit beds in the context of the COVID-19 pandemic.	Epidemiol Serv Saude
32995682	Estimative of real number of infections by COVID-19 in Brazil and possible scenarios.	Infect Dis Model
32995681	Bayesian modeling of COVID-19 cases with a correction to account for under-reported cases.	Infect Dis Model
32995089	"Estimating the impact of lock-down, quarantine and sensitization in a COVID-19 outbreak: lessons from the COVID-19 outbreak in China."	PeerJ
32994886	Tailoring time series models for forecasting coronavirus spread: Case studies of 187 countries.	Comput Struct Biotechnol J
32994671	Creating and applying SIR modified compartmental model for calculation of COVID-19 lockdown efficiency.	Chaos Solitons Fractals
32993524	The prediction for development of COVID-19 in global major epidemic areas through empirical trends in China by utilizing state transition matrix model.	BMC Infect Dis
32992643	Data Analytics for Predicting COVID-19 Cases in Top Affected Countries: Observations and Recommendations.	Int J Environ Res Public Health
32992614	"Containment, Contact Tracing and Asymptomatic Transmission of Novel Coronavirus Disease (COVID-19): A Modelling Study."	J Clin Med
32989426	Reaction order and neural network approaches for the simulation of COVID-19 spreading kinetic in India.	Infect Dis Model
32989381	A study on COVID-19 transmission dynamics: stability analysis of SEIR model with Hopf bifurcation for effect of time delay.	Adv Differ Equ
32987551	Analysis of COVID-19 transmission in Shanxi Province with discrete time imported cases.	Math Biosci Eng
32987548	Phase-adjusted estimation of the COVID-19 outbreak in South Korea under multi-source data and adjustment measures: a modelling study.	Math Biosci Eng
32987547	Modelling the effects of media coverage and quarantine on the COVID-19 infections in the UK.	Math Biosci Eng
32987516	Current trends and future prediction of novel coronavirus disease (COVID-19) epidemic in China: a dynamical modeling analysis.	Math Biosci Eng
32987515	Predicting the cumulative number of cases for the COVID-19 epidemic in China from early data.	Math Biosci Eng
32987508	"Modelling and assessing the effects of medical resources on transmission of novel coronavirus (COVID-19) in Wuhan, China."	Math Biosci Eng
32987501	"Modeling analysis of COVID-19 based on morbidity data in Anhui, China."	Math Biosci Eng
32987496	A discrete stochastic model of the COVID-19 outbreak: Forecast and control.	Math Biosci Eng
32984666	Modeling Palestinian COVID-19 Cumulative Confirmed Cases: A Comparative Study.	Infect Dis Model
32984242	COVID-19 Mortality Rate Prediction for India Using Statistical Neural Network Models.	Front Public Health
32984240	No Evidence for Temperature-Dependence of the COVID-19 Epidemic.	Front Public Health
32983643	Estimating the impact of mobility patterns on COVID-19 infection rates in 11 European countries.	PeerJ
32983416	Predicting the evolution and control of the COVID-19 pandemic in Portugal.	F1000Res
32982084	Dynamic tracking with model-based forecasting for the spread of the COVID-19 pandemic.	Chaos Solitons Fractals
32982083	A non-homogeneous Markov early epidemic growth dynamics model. Application to the SARS-CoV-2 pandemic.	Chaos Solitons Fractals
32982082	Simulation of coronavirus disease 2019 (COVID-19) scenarios with possibility of reinfection.	Chaos Solitons Fractals
32982080	Solution of a COVID-19 model via new generalized Caputo-type fractional derivatives.	Chaos Solitons Fractals
32982078	Forecasting of COVID-19 pandemic: From integer derivatives to fractional derivatives.	Chaos Solitons Fractals
32982061	COVID-19 pandemic in India: a mathematical model study.	Nonlinear Dyn
32982020	Design of a nonlinear model for the propagation of COVID-19 and its efficient nonstandard computational implementation.	Appl Math Model
32982019	Transmission dynamics and control methodology of COVID-19: A modeling study.	Appl Math Model
32980371	"Predicting the number of reported and unreported cases for the COVID-19 epidemics in China, South Korea, Italy, France, Germany and United Kingdom."	J Theor Biol
32979308	COVID-19 among people experiencing homelessness in England: a modelling study.	Lancet Respir Med
32978440	Solvable delay model for epidemic spreading: the case of Covid-19 in Italy.	Sci Rep
32973089	"Modeling between-population variation in COVID-19 dynamics in Hubei, Lombardy, and New York City."	Proc Natl Acad Sci U S A
32971006	"Indirect effects of the COVID-19 pandemic on malaria intervention coverage, morbidity, and mortality in Africa: a geospatial modelling analysis."	Lancet Infect Dis
32970773	Preliminary estimation of temporal and spatiotemporal dynamic measures of COVID-19 transmission in Thailand.	PLoS One
32970716	The impact of social distancing and public behavior changes on COVID-19 transmission dynamics in the Republic of Korea.	PLoS One
32968550	Modeling the Epidemiological Trend and Behavior of COVID-19 in Italy.	Cureus
32967639	Modelling and predicting the spatio-temporal spread of cOVID-19 in Italy.	BMC Infect Dis
32966315	"Multiple drivers of the COVID-19 spread: The roles of climate, international mobility, and region-specific conditions."	PLoS One
32963509	Stochastic SIRC epidemic model with time-delay for COVID-19.	Adv Differ Equ
32963218	[Mathematical approach of the SIR epidemiological model for the comprehension of the containment measures against the Covid-19.]	Rev Esp Salud Publica
32963094	Transmission dynamics reveal the impracticality of COVID-19 herd immunity strategies.	Proc Natl Acad Sci U S A
32963024	"Estimated surge in hospital and intensive care admission because of the coronavirus disease 2019 pandemic in the Greater Toronto Area, Canada: a mathematical modelling study."	CMAJ Open
32962157	Pandaesim: An Epidemic Spreading Stochastic Simulator.	Biology (Basel)
32959788	Using posterior predictive distributions to analyse epidemic models: COVID-19 in Mexico City.	Phys Biol
32958973	Accessing Covid19 epidemic outbreak in Tamilnadu and the impact of lockdown through epidemiological models and dynamic systems.	Measurement (Lond)
32958581	"Immune life history, vaccination, and the dynamics of SARS-CoV-2 over the next 5 years."	Science
32953402	Making Waves Perspectives of Modelling and Monitoring of SARS-CoV-2 in Aquatic Environment for COVID-19 Pandemic.	Curr Pollut Rep
32952538	SEIR epidemic model for COVID-19 transmission by Caputo derivative of fractional order.	Adv Differ Equ
32952537	Modeling and forecasting the spread tendency of the COVID-19 in China.	Adv Differ Equ
32952503	"Coronavirus disease-19 spread in the Eastern Mediterranean Region, updates and prediction of disease progression in Kingdom of Saudi Arabia, Iran, and Pakistan."	Int J Health Sci (Qassim)
32952299	Forecast analysis of the epidemics trend of COVID-19 in the USA by a generalized fractional-order SEIR model.	Nonlinear Dyn
32952269	Migration rate estimation in an epidemic network.	Appl Math Model
32952247	Short-term forecasting of the coronavirus pandemic.	Int J Forecast
32948617	"Early estimates of COVID-19 infections in small, medium and large population clusters."	BMJ Glob Health
32947047	Semiparametric Bayesian inference for the transmission dynamics of COVID-19 with a state-space model.	Contemp Clin Trials
32941485	COVID-19 pandemic and Farr's law: A global comparison and prediction of outbreak acceleration and deceleration rates.	PLoS One
32935084	Estimation of the case fatality rate of COVID-19 epidemiological data in Nigeria using statistical regression analysis.	Biosaf Health
32934652	On modeling of coronavirus-19 disease under Mittag-Leffler power law.	Adv Differ Equ
32931554	Estimating Older Adult Mortality From COVID-19.	J Gerontol B Psychol Sci Soc Sci
32922446	Fuzzy fractional-order model of the novel coronavirus.	Adv Differ Equ
32921921	Global dynamics of a multi-strain SEIR epidemic model with general incidence rates: application to COVID-19 pandemic.	Nonlinear Dyn
32921876	Estimating the fraction of unreported infections in epidemics with a known epicenter: An application to COVID-19.	J Econom
32920095	Modeling COVID-19 pandemic using Bayesian analysis with application to Slovene data.	Math Biosci
32917290	Early Insights from Statistical and Mathematical Modeling of Key Epidemiologic Parameters of COVID-19.	Emerg Infect Dis
32915815	COVID-19 mortality dynamics: The future modelled as a (mixture of) past(s).	PLoS One
32915762	Dynamic Panel Estimate-Based Health Surveillance of SARS-CoV-2 Infection Rates to Inform Public Health Policy: Model Development and Validation.	J Med Internet Res
32914143	Modeling the COVID-19 Outbreak in China through Multi-source Information Fusion.	Innovation (N Y)
32913638	The impact of community containment implementation timing on the spread of COVID-19: A simulation study.	F1000Res
32912856	"Predicted COVID-19 fatality rates based on age, sex, comorbidities and health system capacity."	BMJ Glob Health
32911738	The Effect of Strict State Measures on the Epidemiologic Curve of COVID-19 Infection in the Context of a Developing Country: A Simulation from Jordan.	Int J Environ Res Public Health
32911257	Predictive model with analysis of the initial spread of COVID-19 in India.	Int J Med Inform
32909495	Intermittent demand forecasting for medical consumables with short life cycle using a dynamic neural network during the COVID-19 epidemic.	Health Informatics J
32908126	Substantial underestimation of SARS-CoV-2 infection in the United States.	Nat Commun
32907673	Prediction and Severity Ratings of COVID-19 in the United States.	Disaster Med Public Health Prep
32906094	Emerging algebraic growth trends in SARS-CoV-2 pandemic data.	Phys Biol
32904911	Understanding COVID-19 nonlinear multi-scale dynamic spreading in Italy.	Nonlinear Dyn
32904626	Complex dynamics in susceptible-infected models for COVID-19 with multi-drug resistance.	Chaos Solitons Fractals
32904528	Dynamics identification and forecasting of COVID-19 by switching Kalman filters.	Comput Mech
32904353	Predicting the time period of extension of lockdown due to increase in rate of COVID-19 cases in India using machine learning.	Mater Today Proc
32900400	"Prediction of the Peak, Effect of Intervention, and Total Infected by COVID-19 in India."	Disaster Med Public Health Prep
32898942	Analyzing the effects of social distancing on the COVID-19 pandemic in Korea using mathematical modeling.	Epidemiol Health
32891155	"Mathematical models for devising the optimal SARS-CoV-2 strategy for eradication in China, South Korea, and Italy."	J Transl Med
32889405	Machine learning-based mortality rate prediction using optimized hyper-parameter.	Comput Methods Programs Biomed
32886696	Modeling the spread of COVID-19 in Germany: Early assessment and possible scenarios.	PLoS One
32884676	Online dashboard and data analysis approach for assessing COVID-19 case and death data.	F1000Res
32882434	Estimation of global case fatality rate of coronavirus disease 2019 (COVID-19) using meta-analyses: Comparison between calendar date and days since the outbreak of the first confirmed case.	Int J Infect Dis
32878680	"Modeling the Number of Confirmed Cases and Deaths from the COVID-19 Pandemic in the UK and Forecasting from April 15 to May 30, 2020."	Disaster Med Public Health Prep
32877350	Real-World Implications of a Rapidly Responsive COVID-19 Spread Model with Time-Dependent Parameters via Deep Learning: Model Development and Validation.	J Med Internet Res
32876321	Long-term forecasts of the COVID-19 epidemic: a dangerous idea.	Rev Soc Bras Med Trop
32876206	Estimated conditions to control the covid-19 pandemic in peruvian pre- and post-quarantine scenarios.	Rev Peru Med Exp Salud Publica
32875961	Analysis and prediction of the COVID-19 outbreak in Pakistan.	J Biol Dyn
32875176	Replicating and projecting the path of COVID-19 with a model-implied reproduction number.	Infect Dis Model
32874964	Prediction of daily COVID-19 cases in European countries using automatic ARIMA model.	J Public Health Res
32874186	Dynamics of COVID-19 mathematical model with stochastic perturbation.	Adv Differ Equ
32871151	An index to quantify environmental risk of exposure to future epidemics of the COVID-19 and similar viral agents: Theory and practice.	Environ Res
32869008	"The Covid-19 outbreak in Spain. A simple dynamics model, some lessons, and a theoretical framework for control response."	Infect Dis Model
32869006	Estimates of serial interval for COVID-19: A systematic review and meta-analysis.	Clin Epidemiol Glob Health
32868967	A Bayesian approach for monitoring epidemics in presence of undetected cases.	Chaos Solitons Fractals
32866493	"Predicting the second wave of COVID-19 in Washtenaw County, MI."	J Theor Biol
32865005	Incubation Period and Reproduction Number for Novel Coronavirus 2019 (COVID-19) Infections in India.	Asia Pac J Public Health
32864913	"Mass Infection Analysis of COVID-19 Using the SEIRD Model in Daegu-Gyeongbuk of Korea from April to May, 2020."	J Korean Med Sci
